chef_lieu;num_dpt;nom_ddpt;pref;num_circ;nom_commune;codes_postaux;code_insee;latitude;longitude;dist
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Chêne-en-Semine;74270;74068;46.05;5.85;2.01
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Chessenaz;74270;74071;46.033333;5.9;1.79
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Chilly;74270;74075;45.983333;5.95;1.56
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Choisy;74330;74076;45.983333;6.05;1.12
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Clarafond-Arcine;74270;74077;;;
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Clermont;74270;74078;45.966667;5.9;1.79
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Contamine-Sarzin;74270;74086;46.033333;5.983333;1.41
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Copponex;74350;74088;46.05;6.066667;1.04
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Crempigny-Bonneguête;74150;74095;;;
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Cruseilles;74350;74096;46.033333;6.116667;0.82
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Cuvat;74350;74098;45.966667;6.116667;1.43
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Desingy;74270;74100;46;5.883333;1.86
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Dingy-Saint-Clair;74230;74102;45.9;6.216667;2.03
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Droisy;74270;74107;45.966667;5.883333;1.86
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Eloise;01200;74109;46.083333;5.866667;1.94
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Epagny;74330;74112;45.933333;6.1;1.51
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Etercy;74150;74117;45.883333;6;1.34
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Evires;74570;74120;46.033333;6.233333;0.99
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Franclens;74910;74130;46.033333;5.816667;2.16
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Frangy;74270;74131;46.016667;5.933333;1.64
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Groisy;74570;74137;46.016667;6.183333;1.14
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Hauteville-sur-Fier;74150;74141;45.9;5.983333;1.41
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;La Balme-de-Sillingy;74330;74026;45.966667;6.033333;1.19
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Le Sappey;74350;74259;46.083333;6.166667;1.46
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Les Ollières;74370;74204;45.966667;6.183333;1.24
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Lornay;74150;74151;45.916667;5.9;1.79
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Lovagny;74330;74152;45.9;6.033333;1.19
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Marcellaz-Albanais;74150;74161;45.866667;6;1.35
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Marigny-Saint-Marcel;74150;74165;45.833333;5.983333;1.58
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Marlioz;74270;74168;46.033333;6;1.34
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Massingy;74150;74170;45.833333;5.933333;1.64
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Menthonnex-en-Bornes;74350;74177;46.05;6.183333;1.48
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Menthonnex-sous-Clermont;74270;74178;45.966667;5.933333;1.64
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Menthon-Saint-Bernard;74290;74176;45.85;6.2;1.46
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Mésigny;74330;74179;45.983333;6;1.56
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Metz-Tessy;74370;74181;45.933333;6.1;1.39
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Meythet;74960;74182;45.933333;6.1;1
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Minzier;74270;74184;46.05;5.983333;1.41
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Moye;74150;74192;45.866667;5.916667;1.71
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Musièges;74270;74195;46.016667;5.95;1.56
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Nâves-Parmelan;74370;74198;45.933333;6.183333;1.28
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Nonglard;74330;74202;45.916667;6.033333;1.19
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Poisy;74330;74213;45.916667;6.066667;1.04
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Pringy;74370;74217;45.95;6.116667;0.82
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Rumilly;74150;74225;45.866667;5.95;1.56
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Saint-Blaise;74350;74228;46.066667;6.083333;0.97
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Saint-Eusèbe;74150;74231;45.933333;5.966667;1.49
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Saint-Germain-sur-Rhône;01200;74235;46.066667;5.816667;2.16
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Saint-Martin-Bellevue;74370;74245;45.95;6.133333;0.77
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Sales;74150;74255;45.866667;5.95;1.56
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Sallenôves;74270;74257;46;6;1.34
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Seyssel;74910;74269;45,96;5,84;
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Sillingy;74330;74272;45.95;6.033333;1.19
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Talloires;74290;74275;45.85;6.216667;1.46
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Thorens-Glières;74570;74282;45.983333;6.25;0.93
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Thusy;74150;74283;45.95;5.95;1.56
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Usinens;74910;74285;46;5.833333;2.08
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Val-de-Fier;74150;74274;;;
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Vallières;74150;74289;45.9;5.933333;1.64
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Vanzy;74270;74291;46.05;5.883333;1.86
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Vaulx;74150;74292;45.933333;6;1.34
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Versonnex;74150;74297;;;
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Veyrier-du-Lac;74290;74299;45.883333;6.166667;1.77
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Villaz;74370;74303;45.95;6.183333;1.16
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Villy-le-Bouveret;74350;74306;46.033333;6.166667;1.12
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Villy-le-Pelloux;74350;74307;46;6.133333;0.87
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;1;Vovray-en-Bornes;74350;74313;46.066667;6.15;0.98
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;Alby-sur-Chéran;74540;74002;;;
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;Allèves;74540;74004;45.75;6.083333;2.15
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;Annecy;74000;74010;45.9;6.116667;1.12
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;Chainaz-les-Frasses;74540;74054;45.766667;6;2.04
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;Chapeiry;74540;74061;;;
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;Chavanod;74650;74067;45.883333;6.05;1.23
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;Chevaline;74210;74072;45.766667;6.216667;2.04
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;Cons-Sainte-Colombe;74210;74084;45.75;6.333333;2.15
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;Cran-Gevrier;74960;74093;45.9;6.1;1.12
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;Cusy;74540;74097;45.766667;6.033333;2.04
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;Doussard;74210;74104;45.766667;6.216667;2.04
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;Duingt;74410;74108;45.833333;6.2;1.58
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;Entrevernes;74410;74111;45.8;6.183333;1.81
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;Faverges;74210;74123;45.75;6.3;2.15
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;Giez;74210;74135;45.75;6.25;2.15
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;Gruffy;74540;74138;45.783333;6.05;1.92
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;Héry-sur-Alby;74540;74142;45.8;6;1.81
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;La Balme-de-Thuy;74230;74027;45.9;6.283333;1.12
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;La Chapelle-Saint-Maurice;74410;74060;45.783333;6.15;1.92
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;La Clusaz;74220;74080;45.9;6.416667;1.12
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;Lathuile;74210;74147;45.783333;6.2;1.92
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;Le Bouchet;74230;74045;;;
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;Le Grand-Bornand;74450;74136;45.95;6.433333;1
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;Leschaux;74320;74148;;;
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;Les Clefs;74230;74079;45.866667;6.333333;1.35
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;Les Villards-sur-Thônes;74230;74302;45.916667;6.366667;1.15
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;Manigod;74230;74160;45.866667;6.366667;1.35
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;Marlens;74210;74167;45.766667;6.35;2.04
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;Montagny-les-Lanches;74600;74186;45.866667;6.033333;1.35
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;Montmin;74210;74187;45.8;6.266667;1.81
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;Mûres;74540;74194;45.8;6.033333;1.81
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;Quintal;74600;74219;45.833333;6.083333;1.58
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;Saint-Eustache;74410;74232;45.8;6.15;1.81
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;Saint-Félix;74540;74233;45.8;5.966667;1.81
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;Saint-Ferréol;74210;74234;45.766667;6.3;2.04
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;Saint-Jean-de-Sixt;74450;74239;45.916667;6.4;1
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;Saint-Jorioz;74410;74242;45.833333;6.166667;1.58
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;Saint-Sylvestre;74540;74254;;;
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;Serraval;74230;74265;45.8;6.35;1.81
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;Sévrier;74320;74267;45.866667;6.133333;1.35
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;Seynod;74600;74268;45.883333;6.083333;1.23
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;Seythenex;74210;74270;45.716667;6.3;2.38
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;Thônes;74230;74280;45.883333;6.333333;1.23
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;2;Viuz-la-Chiésaz;74540;74310;45.8;6.066667;1.81
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;3;Arâches;74300;74014;46.033333;6.65;1.56
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;3;Ayse;74130;74024;46.083333;6.433333;0.59
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;3;Bonneville;74130;74042;46.083333;6.416667;0.52
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;3;Brizon;74130;74049;46.05;6.45;0.67
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;3;Chamonix-Mont-Blanc;74400;74056;45.916667;6.866667;2.53
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;3;Châtillon-sur-Cluses;74300;74064;46.083333;6.583333;1.26
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;3;Cluses;74300;74081;46.066667;6.6;1.34
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;3;Combloux;74920;74083;45.9;6.65;1.56
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;3;Contamine-sur-Arve;74130;74087;46.133333;6.333333;1.69
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;3;Cordon;74700;74089;;;
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;3;Demi-Quartier;74120;74099;;;
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;3;Domancy;74700;74103;45.916667;6.65;1.56
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;3;Entremont;74130;74110;45.95;6.383333;1.88
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;3;Faucigny;74130;74122;46.116667;6.366667;1.13
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;3;Le Petit-Bornand-les-Glières;74130;74212;;;
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;3;Le Reposoir;74950;74221;;;
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;3;Les Contamines-Montjoie;74170;74085;45.833333;6.733333;1.93
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;3;Les Houches;74310;74143;45.883333;6.8;2.23
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;3;Magland;74300;74159;46.016667;6.616667;1.41
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;3;Marcellaz-en-Faucigny;74250;74162;46.15;6.35;1.18
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;3;Marignier;74970;74164;46.1;6.516667;0.97
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;3;Marnaz;74460;74169;46.066667;6.533333;1.04
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;3;Megève;74120;74173;45.866667;6.616667;1.41
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;3;Mont-Saxonnex;74130;74189;46.05;6.483333;0.99
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;3;Nancy-sur-Cluses;74300;74196;46.033333;6.583333;1.26
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;3;Passy;74190;74208;45.916667;6.683333;1.71
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;3;Peillonnex;74250;74209;46.133333;6.383333;0.54
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;3;Praz-sur-Arly;74120;74215;45.833333;6.566667;1.58
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;3;Saint-Gervais-les-Bains;74170;74236;45.9;6.716667;1.86
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;3;Saint-Sigismond;74300;74252;;;
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;3;Sallanches;74700;74256;45.933333;6.633333;1.49
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;3;Scionzier;74950;74264;46.05;6.566667;1.19
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;3;Servoz;74310;74266;45.933333;6.766667;2.08
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;3;Thyez;74300;74278;46.083333;6.533333;1.86
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;3;Vallorcine;74660;74290;46.033333;6.933333;2.83
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;3;Vougy;74130;74312;46.066667;6.5;1.21
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;4;Amancy;74800;74007;46.066667;6.333333;0.54
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;4;Ambilly;74100;74008;;;
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;4;Annemasse;74100;74012;46.2;6.25;0.95
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;4;Arbusigny;74930;74015;46.1;6.216667;1.61
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;4;Archamps;74160;74016;46.133333;6.133333;1.08
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;4;Arenthon;74800;74018;46.1;6.333333;1.06
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;4;Arthaz-Pont-Notre-Dame;74380;74021;46.15;6.283333;1.34
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;4;Beaumont;74160;74031;46.1;6.116667;0.82
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;4;Bonne;74380;74040;;;
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;4;Bossey;74160;74044;46.15;6.166667;2.18
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;4;Chênex;74520;74069;46.116667;6;1.43
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;4;Chevrier;74520;74074;46.116667;5.916667;1.71
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;4;Collonges-sous-Salève;74160;74082;;;
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;4;Cornier;74800;74090;46.1;6.3;1.06
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;4;Cranves-Sales;74380;74094;46.183333;6.3;0.84
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;4;Dingy-en-Vuache;74520;74101;46.1;5.933333;1.64
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;4;Eteaux;74800;74116;46.066667;6.3;0.54
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;4;Etrembières;74100;74118;46.183333;6.233333;1.17
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;4;Feigères;74160;74124;46.116667;6.083333;0.97
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;4;Fillinges;74250;74128;46.166667;6.333333;1.67
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;4;Gaillard;74240;74133;46.183333;6.216667;0.84
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;4;Jonzier-Epagny;74520;74144;46.066667;5.983333;1.41
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;4;Juvigny;74100;74145;46.216667;6.283333;1.64
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;4;La Chapelle-Rambaud;74800;74059;46.066667;6.25;2.11
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;4;La Muraz;74560;74193;46.116667;6.2;1.34
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;4;La Roche-sur-Foron;74800;74224;46.066667;6.316667;0.13
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;4;Lucinges;74380;74153;46.2;6.316667;1.77
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;4;Machilly;74140;74158;46.25;6.333333;1.38
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;4;Monnetier-Mornex;74560;74185;46.166667;6.2;1.08
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;4;Nangy;74380;74197;46.15;6.3;1.03
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;4;Neydens;74160;74201;46.116667;6.1;0.89
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;4;Pers-Jussy;74930;74211;46.116667;6.283333;0.41
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;4;Présilly;74160;74216;46.1;6.083333;0.97
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;4;Reignier-Esery;74930;74220;46.133333;6.266667;0.49
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;4;Saint-Cergues;74140;74229;46.233333;6.316667;1.67
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;4;Saint-Julien-en-Genevois;74160;74243;46.133333;6.083333;0.97
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;4;Saint-Laurent;74800;74244;46.05;6.366667;1.71
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;4;Saint-Pierre-en-Faucigny;74800;74250;;;
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;4;Saint-Sixt;74800;74253;46.05;6.333333;0.84
Sud-Est;82;Rhône-Alpes;Lyon;74;Haute-Savoie;Annecy;4;Savigny;74520;74260;;;
